,bodyId_pre,bodyId_post,roi,weight,type_pre,instance_pre,type_post,instance_post
0,21065,10005,AOTU(R),128,LC10a,LC10a_R,AOTU019,AOTU019_R
1,21065,10031,AOTU(R),70,LC10a,LC10a_R,AOTU041,AOTU041_R
2,21065,10148,AOTU(R),2,LC10a,LC10a_R,AOTU041,AOTU041_L
3,21065,10212,AOTU(R),4,LC10a,LC10a_R,AOTU042,AOTU042_L
4,21065,10379,AOTU(R),2,LC10a,LC10a_R,DNa10,DNa10_R
5,21065,10406,AOTU(R),1,LC10a,LC10a_R,AOTU012,AOTU012_R
6,21065,10502,AOTU(R),1,LC10a,LC10a_R,AOTU041,AOTU041_L
7,21065,10526,AOTU(R),1,LC10a,LC10a_R,AOTU035,AOTU035_L
8,21065,10771,LO(R),6,LC10a,LC10a_R,LT66,LT66_R
9,21065,10774,AOTU(R),4,LC10a,LC10a_R,AOTU100m,AOTU100m_R
10,21065,10850,AOTU(R),41,LC10a,LC10a_R,AOTU016_c,AOTU016_c_R
11,21065,10875,AOTU(R),4,LC10a,LC10a_R,AOTU042,AOTU042_L
12,21065,10914,LO(R),1,LC10a,LC10a_R,LoVC18,LoVC18_R
13,21065,11196,AOTU(R),2,LC10a,LC10a_R,AOTU103m,AOTU103m_R
14,21065,11291,LO(R),1,LC10a,LC10a_R,LT82a,LT82a_R
15,21065,11452,AOTU(R),122,LC10a,LC10a_R,TuTuA_2,TuTuA_2_R
16,21065,11522,Optic-unspecified(R),1,LC10a,LC10a_R,LT86,LT86_R
17,21065,11579,LO(R),3,LC10a,LC10a_R,LT82a,LT82a_R
18,21065,11602,LO(R),1,LC10a,LC10a_R,OA-ASM1,OA-ASM1_L
19,21065,11731,AOTU(R),27,LC10a,LC10a_R,TuTuA_1,TuTuA_1_R
20,21065,11787,AOTU(R),1,LC10a,LC10a_R,AOTU033,AOTU033_R
21,21065,11887,LO(R),3,LC10a,LC10a_R,LT82b,LT82b_R
22,21065,12051,AOTU(R),13,LC10a,LC10a_R,AOTU101m,AOTU101m_R
23,21065,12084,AOTU(R),74,LC10a,LC10a_R,AOTU063_b,AOTU063_b_R
24,21065,12638,LO(R),3,LC10a,LC10a_R,MeLo8,MeLo8_R
25,21065,12792,AOTU(R),43,LC10a,LC10a_R,AOTU023,AOTU023_R
26,21065,13376,LO(R),1,LC10a,LC10a_R,Li30,Li30_R
27,21065,13441,AOTU(R),49,LC10a,LC10a_R,AOTU027,AOTU027_R
28,21065,13588,LO(R),7,LC10a,LC10a_R,Li30,Li30_R
29,21065,13966,AOTU(R),2,LC10a,LC10a_R,AVLP749m,AVLP749m_R
30,21065,14608,AOTU(R),5,LC10a,LC10a_R,SMP148,SMP148_R
31,21065,14751,AOTU(R),3,LC10a,LC10a_R,AOTU008,AOTU008_R
32,21065,15040,AOTU(R),1,LC10a,LC10a_R,SMP080,SMP080_R
33,21065,15150,AOTU(R),2,LC10a,LC10a_R,LT52,LT52_R
34,21065,15927,AOTU(R),19,LC10a,LC10a_R,AOTU014,AOTU014_R
35,21065,16284,AOTU(R),3,LC10a,LC10a_R,LT52,LT52_R
36,21065,17021,AOTU(R),1,LC10a,LC10a_R,SIP017,SIP017_R
37,21065,17436,AOTU(R),29,LC10a,LC10a_R,AOTU015,AOTU015_R
38,21065,17461,AOTU(R),21,LC10a,LC10a_R,AOTU015,AOTU015_R
39,21065,17953,AOTU(R),2,LC10a,LC10a_R,AOTU002_c,AOTU002_c_R
40,21065,17994,AOTU(R),28,LC10a,LC10a_R,AOTU029,AOTU029_R
41,21065,18026,AOTU(R),21,LC10a,LC10a_R,AOTU016_a,AOTU016_a_R
42,21065,18138,AOTU(R),2,LC10a,LC10a_R,AOTU015,AOTU015_R
43,21065,18146,AOTU(R),15,LC10a,LC10a_R,AOTU026,AOTU026_R
44,21065,18335,AOTU(R),28,LC10a,LC10a_R,AOTU015,AOTU015_R
45,21065,18720,AOTU(R),3,LC10a,LC10a_R,AOTU017,AOTU017_R
46,21065,18864,AOTU(R),1,LC10a,LC10a_R,AOTU028,AOTU028_R
47,21065,19066,AOTU(R),25,LC10a,LC10a_R,AOTU016_b,AOTU016_b_R
48,21065,19376,AOTU(R),2,LC10a,LC10a_R,LT52,LT52_R
49,21065,19563,AOTU(R),37,LC10a,LC10a_R,AOTU016_c,AOTU016_c_R
50,21065,19929,AOTU(R),4,LC10a,LC10a_R,AOTU050,AOTU050_R
51,21065,20374,LO(R),1,LC10a,LC10a_R,MeLo10,MeLo10_R
52,21065,20447,AOTU(R),1,LC10a,LC10a_R,AOTU008,AOTU008_R
53,21065,20582,AOTU(R),12,LC10a,LC10a_R,AOTU008,AOTU008_R
54,21065,21199,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
55,21065,21238,AOTU(R),7,LC10a,LC10a_R,LC10a,LC10a_R
56,21065,21238,LO(R),1,LC10a,LC10a_R,LC10a,LC10a_R
57,21065,21241,AOTU(R),1,LC10a,LC10a_R,AOTU016_b,AOTU016_b_R
58,21065,21375,AOTU(R),3,LC10a,LC10a_R,AOTU013,AOTU013_R
59,21065,21632,AOTU(R),4,LC10a,LC10a_R,LC10a,LC10a_R
60,21065,22014,AOTU(R),4,LC10a,LC10a_R,LT52,LT52_R
61,21065,22148,AOTU(R),2,LC10a,LC10a_R,LC10a,LC10a_R
62,21065,22189,AOTU(R),6,LC10a,LC10a_R,LC10d,LC10d_R
63,21065,22248,AOTU(R),7,LC10a,LC10a_R,LC10a,LC10a_R
64,21065,22315,AOTU(R),6,LC10a,LC10a_R,AOTU008,AOTU008_R
65,21065,22397,AOTU(R),3,LC10a,LC10a_R,LC10a,LC10a_R
66,21065,22397,LO(R),1,LC10a,LC10a_R,LC10a,LC10a_R
67,21065,22750,AOTU(R),8,LC10a,LC10a_R,LC10a,LC10a_R
68,21065,22783,AOTU(R),9,LC10a,LC10a_R,LC10a,LC10a_R
69,21065,22831,AOTU(R),3,LC10a,LC10a_R,LC10a,LC10a_R
70,21065,22886,AOTU(R),1,LC10a,LC10a_R,LC10d,LC10d_R
71,21065,22886,CentralBrain-unspecified,1,LC10a,LC10a_R,LC10d,LC10d_R
72,21065,22989,AOTU(R),7,LC10a,LC10a_R,LC10a,LC10a_R
73,21065,22990,AOTU(R),7,LC10a,LC10a_R,LC10d,LC10d_R
74,21065,22997,AOTU(R),2,LC10a,LC10a_R,LC10a,LC10a_R
75,21065,23002,AOTU(R),2,LC10a,LC10a_R,LC10a,LC10a_R
76,21065,23377,AOTU(R),16,LC10a,LC10a_R,LC10a,LC10a_R
77,21065,23413,AOTU(R),2,LC10a,LC10a_R,LC10d,LC10d_R
78,21065,23463,AOTU(R),13,LC10a,LC10a_R,LC10a,LC10a_R
79,21065,23509,AOTU(R),2,LC10a,LC10a_R,AOTU007_c,AOTU007_c_R
80,21065,23536,AOTU(R),5,LC10a,LC10a_R,AOTU008,AOTU008_R
81,21065,23686,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
82,21065,23729,AOTU(R),9,LC10a,LC10a_R,LC10d,LC10d_R
83,21065,23868,AOTU(R),2,LC10a,LC10a_R,LC10a,LC10a_R
84,21065,23890,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
85,21065,24027,AOTU(R),2,LC10a,LC10a_R,LC10d,LC10d_R
86,21065,24035,AOTU(R),2,LC10a,LC10a_R,LC10a,LC10a_R
87,21065,24071,AOTU(R),2,LC10a,LC10a_R,LC10a,LC10a_R
88,21065,24211,AOTU(R),2,LC10a,LC10a_R,LC10a,LC10a_R
89,21065,24283,AOTU(R),6,LC10a,LC10a_R,LC10a,LC10a_R
90,21065,24381,LO(R),3,LC10a,LC10a_R,LC9,LC9_R
91,21065,24492,AOTU(R),2,LC10a,LC10a_R,LC10a,LC10a_R
92,21065,24592,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
93,21065,24710,LO(R),2,LC10a,LC10a_R,LC9,LC9_R
94,21065,24909,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
95,21065,25023,AOTU(R),17,LC10a,LC10a_R,AOTU008,AOTU008_R
96,21065,25290,LO(R),1,LC10a,LC10a_R,LC11,LC11_R
97,21065,25400,AOTU(R),2,LC10a,LC10a_R,LC10a,LC10a_R
98,21065,25445,CentralBrain-unspecified,1,LC10a,LC10a_R,LC10d,LC10d_R
99,21065,25860,AOTU(R),2,LC10a,LC10a_R,AOTU059,25860(AOTU)_R
100,21065,26199,AOTU(R),1,LC10a,LC10a_R,AOTU002_c,AOTU002_c_R
101,21065,26320,AOTU(R),23,LC10a,LC10a_R,AOTU008,AOTU008_R
102,21065,26379,AOTU(R),14,LC10a,LC10a_R,LC10d,LC10d_R
103,21065,26723,AOTU(R),7,LC10a,LC10a_R,LC10d,LC10d_R
104,21065,26859,LO(R),1,LC10a,LC10a_R,LC9,LC9_R
105,21065,26993,AOTU(R),5,LC10a,LC10a_R,P1_1b,16262(P1 bundle)_R
106,21065,27000,LO(R),2,LC10a,LC10a_R,LLPC1,LLPC1_R
107,21065,27006,LO(R),2,LC10a,LC10a_R,LLPC1,LLPC1_R
108,21065,27142,LO(R),4,LC10a,LC10a_R,LLPC1,LLPC1_R
109,21065,27273,AOTU(R),1,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
110,21065,27450,LO(R),14,LC10a,LC10a_R,MeLo13,MeLo13_R
111,21065,27544,AOTU(R),1,LC10a,LC10a_R,LC10d,LC10d_R
112,21065,28153,LO(R),6,LC10a,LC10a_R,LLPC1,LLPC1_R
113,21065,28392,AOTU(R),2,LC10a,LC10a_R,SMP151,SMP151_R
114,21065,28671,AOTU(R),5,LC10a,LC10a_R,AOTU022,AOTU022_R
115,21065,28823,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
116,21065,28922,AOTU(R),9,LC10a,LC10a_R,AOTU008,AOTU008_R
117,21065,28944,AOTU(R),2,LC10a,LC10a_R,LC10d,LC10d_R
118,21065,29534,AOTU(R),7,LC10a,LC10a_R,AOTU008,AOTU008_R
119,21065,29622,AOTU(R),13,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
120,21065,29744,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
121,21065,29757,LO(R),3,LC10a,LC10a_R,LLPC1,LLPC1_R
122,21065,29788,LO(R),1,LC10a,LC10a_R,Tm24,Tm24_R
123,21065,29893,AOTU(R),1,LC10a,LC10a_R,LC10d,LC10d_R
124,21065,30280,AOTU(R),2,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
125,21065,30496,AOTU(R),3,LC10a,LC10a_R,LT52,LT52_R
126,21065,30840,LO(R),1,LC10a,LC10a_R,MeLo13,MeLo13_R
127,21065,30941,AOTU(R),1,LC10a,LC10a_R,LC10d,LC10d_R
128,21065,31084,AOTU(R),1,LC10a,LC10a_R,LC10d,LC10d_R
129,21065,31898,AOTU(R),5,LC10a,LC10a_R,LT52,LT52_R
130,21065,32256,AOTU(R),1,LC10a,LC10a_R,LC10c-2,LC10c-2_R
131,21065,32642,AOTU(R),1,LC10a,LC10a_R,LC10c-1,LC10c-1_R
132,21065,32769,LO(R),2,LC10a,LC10a_R,Y3,Y3_R
133,21065,33210,LO(R),1,LC10a,LC10a_R,LC22,LC22_R
134,21065,33570,AOTU(R),1,LC10a,LC10a_R,LC10c-2,LC10c-2_R
135,21065,34756,CentralBrain-unspecified,1,LC10a,LC10a_R,LC10a,LC10a_R
136,21065,35000,LO(R),3,LC10a,LC10a_R,LLPC1,LLPC1_R
137,21065,35086,AOTU(R),1,LC10a,LC10a_R,LC10d,LC10d_R
138,21065,35709,LO(R),1,LC10a,LC10a_R,LLPC2,LLPC2_R
139,21065,35728,AOTU(R),1,LC10a,LC10a_R,AOTU007_c,AOTU007_c_R
140,21065,35756,LO(R),1,LC10a,LC10a_R,TmY21,TmY21_R
141,21065,36047,AOTU(R),17,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
142,21065,36322,AOTU(R),26,LC10a,LC10a_R,LT52,LT52_R
143,21065,36409,AOTU(R),3,LC10a,LC10a_R,AOTU001,AOTU001_R
144,21065,36821,AOTU(R),3,LC10a,LC10a_R,LT52,LT52_R
145,21065,37370,AOTU(R),1,LC10a,LC10a_R,LC10d,LC10d_R
146,21065,37829,AOTU(R),2,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
147,21065,38810,AOTU(R),2,LC10a,LC10a_R,LC10a,LC10a_R
148,21065,38915,AOTU(R),2,LC10a,LC10a_R,AOTU020,AOTU020_R
149,21065,39840,LO(R),1,LC10a,LC10a_R,LC13,LC13_R
150,21065,40948,AOTU(R),1,LC10a,LC10a_R,LC10c-1,LC10c-1_R
151,21065,41540,AOTU(R),7,LC10a,LC10a_R,LT52,LT52_R
152,21065,42029,AOTU(R),1,LC10a,LC10a_R,LC10b,LC10b_R
153,21065,43760,AOTU(R),2,LC10a,LC10a_R,PAL03,PAL03_R
154,21065,43873,AOTU(R),2,LC10a,LC10a_R,AOTU059,AOTU059_R
155,21065,44336,LO(R),1,LC10a,LC10a_R,TmY5a,TmY5a_R
156,21065,44444,LO(R),1,LC10a,LC10a_R,Tm16,Tm16_R
157,21065,45399,LO(R),1,LC10a,LC10a_R,LLPC2,LLPC2_R
158,21065,45806,AOTU(R),3,LC10a,LC10a_R,AOTU003,AOTU003_R
159,21065,46841,LO(R),2,LC10a,LC10a_R,LLPC2,LLPC2_R
160,21065,47110,AOTU(R),5,LC10a,LC10a_R,LT52,LT52_R
161,21065,47549,LO(R),3,LC10a,LC10a_R,TmY5a,TmY5a_R
162,21065,47688,LO(R),2,LC10a,LC10a_R,LLPC3,LLPC3_R
163,21065,48566,LO(R),3,LC10a,LC10a_R,LLPC2,LLPC2_R
164,21065,48586,LO(R),1,LC10a,LC10a_R,TmY5a,TmY5a_R
165,21065,49664,AOTU(R),1,LC10a,LC10a_R,LC10d,LC10d_R
166,21065,50129,LO(R),1,LC10a,LC10a_R,TmY5a,TmY5a_R
167,21065,50539,AOTU(R),1,LC10a,LC10a_R,AOTU060,AOTU060_R
168,21065,50789,LO(R),1,LC10a,LC10a_R,LLPC2,LLPC2_R
169,21065,51442,LO(R),1,LC10a,LC10a_R,TmY5a,TmY5a_R
170,21065,51588,LO(R),1,LC10a,LC10a_R,LC12,LC12_R
171,21065,53572,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
172,21065,53599,LO(R),2,LC10a,LC10a_R,LLPC3,LLPC3_R
173,21065,54914,LO(R),1,LC10a,LC10a_R,TmY5a,TmY5a_R
174,21065,54942,AOTU(R),2,LC10a,LC10a_R,LC10c-1,LC10c-1_R
175,21065,56102,LO(R),1,LC10a,LC10a_R,TmY5a,TmY5a_R
176,21065,58039,AOTU(R),1,LC10a,LC10a_R,SIP020_b,SIP020_b_R
177,21065,59398,LO(R),1,LC10a,LC10a_R,TmY5a,TmY5a_R
178,21065,63412,LO(R),1,LC10a,LC10a_R,TmY5a,TmY5a_R
179,21065,67720,AOTU(R),1,LC10a,LC10a_R,LC10e,LC10e_R
180,21065,70998,AOTU(R),7,LC10a,LC10a_R,LT52,LT52_R
181,21065,76326,AOTU(R),2,LC10a,LC10a_R,LC10c-1,LC10c-1_R
182,21065,81198,AOTU(R),1,LC10a,LC10a_R,LC10e,LC10e_R
183,21065,81785,LO(R),1,LC10a,LC10a_R,TmY5a,TmY5a_R
184,21065,82711,AOTU(R),2,LC10a,LC10a_R,AOTU102m,AOTU102m_R
185,21065,83962,AOTU(R),2,LC10a,LC10a_R,AOTU018,AOTU018_R
186,21065,87708,AOTU(R),8,LC10a,LC10a_R,AOTU003,AOTU003_R
187,21065,137624,LO(R),1,LC10a,LC10a_R,Tm6,Tm6_R
188,21065,141703,AOTU(R),5,LC10a,LC10a_R,AOTU001,AOTU001_R
189,21065,514249,AOTU(R),3,LC10a,LC10a_R,SIP020_a,SIP020_a_R
190,21065,516616,AOTU(R),11,LC10a,LC10a_R,TuTuA_2,TuTuA_2_L
191,21065,519926,AOTU(R),19,LC10a,LC10a_R,AOTU025,AOTU025_R
192,21065,523317,AOTU(R),56,LC10a,LC10a_R,AOTU041,AOTU041_R
193,21065,524268,AOTU(R),4,LC10a,LC10a_R,AOTU063_a,AOTU063_a_R
194,21065,524646,AOTU(R),24,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
195,21065,525270,AOTU(R),1,LC10a,LC10a_R,CB0931,62607_R
196,21065,526918,AOTU(R),4,LC10a,LC10a_R,P1_1a,15208(P1 bundle)_R
197,21065,555277,AOTU(R),7,LC10a,LC10a_R,AOTU008,AOTU008_R
198,21065,555803,AOTU(R),11,LC10a,LC10a_R,AOTU024,AOTU024_R
199,21065,565505,AOTU(R),34,LC10a,LC10a_R,AOTU008,AOTU008_R
200,21199,10005,AOTU(R),174,LC10a,LC10a_R,AOTU019,AOTU019_R
201,21199,10031,AOTU(R),64,LC10a,LC10a_R,AOTU041,AOTU041_R
202,21199,10038,AOTU(R),1,LC10a,LC10a_R,pIP1,pIP1_R
203,21199,10337,AOTU(R),1,LC10a,LC10a_R,LT34,LT34_R
204,21199,10526,AOTU(R),3,LC10a,LC10a_R,AOTU035,AOTU035_L
205,21199,10771,LO(R),8,LC10a,LC10a_R,LT66,LT66_R
206,21199,10774,AOTU(R),3,LC10a,LC10a_R,AOTU100m,AOTU100m_R
207,21199,10850,AOTU(R),12,LC10a,LC10a_R,AOTU016_c,AOTU016_c_R
208,21199,11217,LO(R),1,LC10a,LC10a_R,LT58,LT58_R
209,21199,11291,LO(R),11,LC10a,LC10a_R,LT82a,LT82a_R
210,21199,11406,AOTU(R),2,LC10a,LC10a_R,LoVC1,LoVC1(IB112)_L
211,21199,11452,AOTU(R),126,LC10a,LC10a_R,TuTuA_2,TuTuA_2_R
212,21199,11579,LO(R),5,LC10a,LC10a_R,LT82a,LT82a_R
213,21199,11628,LO(R),1,LC10a,LC10a_R,LT40,LT40_R
214,21199,11731,AOTU(R),23,LC10a,LC10a_R,TuTuA_1,TuTuA_1_R
215,21199,11787,AOTU(R),2,LC10a,LC10a_R,AOTU033,AOTU033_R
216,21199,11887,LO(R),3,LC10a,LC10a_R,LT82b,LT82b_R
217,21199,12051,AOTU(R),24,LC10a,LC10a_R,AOTU101m,AOTU101m_R
218,21199,12084,AOTU(R),88,LC10a,LC10a_R,AOTU063_b,AOTU063_b_R
219,21199,12415,LO(R),1,LC10a,LC10a_R,MeLo8,MeLo8_R
220,21199,12439,AOTU(R),1,LC10a,LC10a_R,LT84,LT84_R
221,21199,12638,LO(R),4,LC10a,LC10a_R,MeLo8,MeLo8_R
222,21199,12792,AOTU(R),62,LC10a,LC10a_R,AOTU023,AOTU023_R
223,21199,13051,LO(R),1,LC10a,LC10a_R,MeLo8,MeLo8_R
224,21199,13376,LO(R),4,LC10a,LC10a_R,Li30,Li30_R
225,21199,13441,AOTU(R),39,LC10a,LC10a_R,AOTU027,AOTU027_R
226,21199,13588,LO(R),4,LC10a,LC10a_R,Li30,Li30_R
227,21199,13673,LO(R),1,LC10a,LC10a_R,MeLo8,MeLo8_R
228,21199,14459,AOTU(R),1,LC10a,LC10a_R,LT52,LT52_R
229,21199,14751,AOTU(R),13,LC10a,LC10a_R,AOTU008,AOTU008_R
230,21199,14956,AOTU(R),1,LC10a,LC10a_R,PS002,PS002_R
231,21199,15040,AOTU(R),3,LC10a,LC10a_R,SMP080,SMP080_R
232,21199,15548,AOTU(R),2,LC10a,LC10a_R,AOTU052,AOTU052_R
233,21199,15927,AOTU(R),36,LC10a,LC10a_R,AOTU014,AOTU014_R
234,21199,16284,AOTU(R),6,LC10a,LC10a_R,LT52,LT52_R
235,21199,16340,AOTU(R),2,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
236,21199,17436,AOTU(R),1,LC10a,LC10a_R,AOTU015,AOTU015_R
237,21199,17461,AOTU(R),3,LC10a,LC10a_R,AOTU015,AOTU015_R
238,21199,17953,AOTU(R),20,LC10a,LC10a_R,AOTU002_c,AOTU002_c_R
239,21199,17994,AOTU(R),26,LC10a,LC10a_R,AOTU029,AOTU029_R
240,21199,18138,AOTU(R),8,LC10a,LC10a_R,AOTU015,AOTU015_R
241,21199,18335,AOTU(R),14,LC10a,LC10a_R,AOTU015,AOTU015_R
242,21199,18720,AOTU(R),10,LC10a,LC10a_R,AOTU017,AOTU017_R
243,21199,18864,AOTU(R),2,LC10a,LC10a_R,AOTU028,AOTU028_R
244,21199,19066,AOTU(R),62,LC10a,LC10a_R,AOTU016_b,AOTU016_b_R
245,21199,19376,AOTU(R),5,LC10a,LC10a_R,LT52,LT52_R
246,21199,19563,AOTU(R),36,LC10a,LC10a_R,AOTU016_c,AOTU016_c_R
247,21199,19961,AOTU(R),8,LC10a,LC10a_R,AOTU017,AOTU017_R
248,21199,20205,AOTU(R),9,LC10a,LC10a_R,AOTU016_b,AOTU016_b_R
249,21199,20447,AOTU(R),2,LC10a,LC10a_R,AOTU008,AOTU008_R
250,21199,20582,AOTU(R),40,LC10a,LC10a_R,AOTU008,AOTU008_R
251,21199,21065,AOTU(R),2,LC10a,LC10a_R,LC10a,LC10a_R
252,21199,21065,LO(R),1,LC10a,LC10a_R,LC10a,LC10a_R
253,21199,21238,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
254,21199,21241,AOTU(R),33,LC10a,LC10a_R,AOTU016_b,AOTU016_b_R
255,21199,21271,AOTU(R),6,LC10a,LC10a_R,AOTU016_b,AOTU016_b_R
256,21199,21734,AOTU(R),2,LC10a,LC10a_R,LC10d,LC10d_R
257,21199,21775,LO(R),2,LC10a,LC10a_R,MeLo13,MeLo13_R
258,21199,21850,LO(R),1,LC10a,LC10a_R,LPLC1,LPLC1_R
259,21199,21886,AOTU(R),3,LC10a,LC10a_R,AOTU050,AOTU050_R
260,21199,21983,AOTU(R),6,LC10a,LC10a_R,LC10a,LC10a_R
261,21199,22014,AOTU(R),6,LC10a,LC10a_R,LT52,LT52_R
262,21199,22070,AOTU(R),2,LC10a,LC10a_R,LC10a,LC10a_R
263,21199,22148,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
264,21199,22189,AOTU(R),9,LC10a,LC10a_R,LC10d,LC10d_R
265,21199,22351,Optic-unspecified(R),2,LC10a,LC10a_R,LC14a-1,LC14a-1_R
266,21199,22351,LO(R),1,LC10a,LC10a_R,LC14a-1,LC14a-1_R
267,21199,22434,AOTU(R),9,LC10a,LC10a_R,AOTU002_a,AOTU002_a_R
268,21199,22505,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
269,21199,22750,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
270,21199,22783,AOTU(R),2,LC10a,LC10a_R,LC10a,LC10a_R
271,21199,22831,AOTU(R),4,LC10a,LC10a_R,LC10a,LC10a_R
272,21199,22886,AOTU(R),2,LC10a,LC10a_R,LC10d,LC10d_R
273,21199,22989,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
274,21199,23002,AOTU(R),5,LC10a,LC10a_R,LC10a,LC10a_R
275,21199,23082,LO(R),1,LC10a,LC10a_R,Li20,Li20_R
276,21199,23134,AOTU(R),6,LC10a,LC10a_R,LC10d,LC10d_R
277,21199,23175,LO(R),5,LC10a,LC10a_R,LC14a-1,LC14a-1_R
278,21199,23210,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
279,21199,23265,LO(R),4,LC10a,LC10a_R,LC9,LC9_R
280,21199,23377,AOTU(R),10,LC10a,LC10a_R,LC10a,LC10a_R
281,21199,23509,AOTU(R),1,LC10a,LC10a_R,AOTU007_c,AOTU007_c_R
282,21199,23536,AOTU(R),7,LC10a,LC10a_R,AOTU008,AOTU008_R
283,21199,23719,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
284,21199,23729,AOTU(R),1,LC10a,LC10a_R,LC10d,LC10d_R
285,21199,23867,AOTU(R),10,LC10a,LC10a_R,LC10a,LC10a_R
286,21199,24041,AOTU(R),1,LC10a,LC10a_R,LC10d,LC10d_R
287,21199,24117,AOTU(R),4,LC10a,LC10a_R,LC10d,LC10d_R
288,21199,24283,AOTU(R),16,LC10a,LC10a_R,LC10a,LC10a_R
289,21199,24464,AOTU(R),1,LC10a,LC10a_R,LC10d,LC10d_R
290,21199,24482,AOTU(R),3,LC10a,LC10a_R,LC10a,LC10a_R
291,21199,24505,AOTU(R),3,LC10a,LC10a_R,LC10a,LC10a_R
292,21199,24592,AOTU(R),5,LC10a,LC10a_R,LC10a,LC10a_R
293,21199,24710,LO(R),1,LC10a,LC10a_R,LC9,LC9_R
294,21199,24775,AOTU(R),2,LC10a,LC10a_R,LC10d,LC10d_R
295,21199,24775,Optic-unspecified(R),2,LC10a,LC10a_R,LC10d,LC10d_R
296,21199,24784,AOTU(R),5,LC10a,LC10a_R,LC10a,LC10a_R
297,21199,25023,AOTU(R),35,LC10a,LC10a_R,AOTU008,AOTU008_R
298,21199,25167,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
299,21199,25369,AOTU(R),7,LC10a,LC10a_R,LC10a,LC10a_R
300,21199,25445,AOTU(R),2,LC10a,LC10a_R,LC10d,LC10d_R
301,21199,26010,LO(R),1,LC10a,LC10a_R,Li15,Li15_R
302,21199,26199,AOTU(R),18,LC10a,LC10a_R,AOTU002_c,AOTU002_c_R
303,21199,26320,AOTU(R),33,LC10a,LC10a_R,AOTU008,AOTU008_R
304,21199,26379,AOTU(R),2,LC10a,LC10a_R,LC10d,LC10d_R
305,21199,26545,AOTU(R),4,LC10a,LC10a_R,LC10d,LC10d_R
306,21199,26825,AOTU(R),1,LC10a,LC10a_R,LC10d,LC10d_R
307,21199,26993,AOTU(R),9,LC10a,LC10a_R,P1_1b,16262(P1 bundle)_R
308,21199,27142,LO(R),4,LC10a,LC10a_R,LLPC1,LLPC1_R
309,21199,27273,AOTU(R),14,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
310,21199,27334,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
311,21199,27450,LO(R),6,LC10a,LC10a_R,MeLo13,MeLo13_R
312,21199,28259,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
313,21199,28922,AOTU(R),1,LC10a,LC10a_R,AOTU008,AOTU008_R
314,21199,28944,AOTU(R),5,LC10a,LC10a_R,LC10d,LC10d_R
315,21199,29092,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
316,21199,29359,AOTU(R),3,LC10a,LC10a_R,LC10a,LC10a_R
317,21199,29506,LO(R),1,LC10a,LC10a_R,LLPC1,LLPC1_R
318,21199,29534,AOTU(R),3,LC10a,LC10a_R,AOTU008,AOTU008_R
319,21199,29622,AOTU(R),26,LC10a,LC10a_R,AOTU002_b,AOTU002_b_R
320,21199,29744,AOTU(R),1,LC10a,LC10a_R,LC10a,LC10a_R
321,21199,29757,LO(R),4,LC10a,LC10a_R,LLPC1,LLPC1_R
322,21199,30280,AOTU(R),6,LC10a,LC10a_R,AOTU059,14368(AOTU)_R
323,21199,30496,AOTU(R),14,LC10a,LC10a_R,LT52,LT52_R
324,21199,30771,AOTU(R),2,LC10a,LC10a_R,AOTU020,AOTU020_R
325,21199,30840,LO(R),6,LC10a,LC10a_R,MeLo13,MeLo13_R
326,21199,31100,AOTU(R),1,LC10a,LC10a_R,AOTU032,AOTU032_R
327,21199,31677,AOTU(R),4,LC10a,LC10a_R,LC10d,LC10d_R
328,21199,32005,LO(R),1,LC10a,LC10a_R,LC6,LC6_R
329,21199,32118,AOTU(R),2,LC10a,LC10a_R,LC10d,LC10d_R
330,21199,32975,LO(R),2,LC10a,LC10a_R,LC9,LC9_R
331,21199,33122,AOTU(R),2,LC10a,LC10a_R,AOTU007_b,AOTU007_b_R
